Type	Content	A	B	C	D	Key	Ngram 1	IsCover	Ngram 2	IsCover	Ngram 3	IsCover	Ngram 4	IsCover	1	2	3	4	1	2	3	4	
Level_A	- Whose  belt is it? - It's my __.	sister	sisters	sister's	sisters'	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Who actually saw the accident __?	to  happen	happen	happens	happened	1	3	TRUE	3	FALSE	3	FALSE	1	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	Jim  __ that he had seen the robber.	refused	refusing	denied	denying	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Maria  hasn't visited her home in Spain __.	for many  years	since many years	many years since	many years ago	0	0	TRUE	3	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE					
Level_A	They owe me __.	nobody	anybody	nothing	anything	2	2	TRUE	2	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	It's late. I want to go  __ home now.	-	at	to	for	0	0	TRUE	0	FALSE	0	FALSE	0	TRUE	TRUE	TRUE	TRUE	TRUE					
Level_A	This is  __.	John's car	John his car	car of John	the John's  car	0	2	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	__ train until 3 o'clock.	It isn't	There  isn't	There isn't a	There gives no	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Tell us something  __ your holiday.	about	-	over	on	0	1	TRUE	1	TRUE	1	FALSE	1	TRUE	FALSE	FALSE	FALSE	FALSE					
Level_A	The book's  __ the pen.	the left of	to the left of	at the left  of	to the left from	1	0	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	He is __ a piece of paper.	wearing	holding	having	getting	1	2	TRUE	2	TRUE	2	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	While he __  to London he saw an accident.	was driving	drives	drove	had driven	0	2	TRUE	2	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Madame Traiviey has lived nearly 115 years. = __	She was very  old.	She is very old.	She died when she was nearly  115.	Madame Traiviey has many more years.	2	3	FALSE	3	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	He have go __ everythings	through	near	under	to	0	0	TRUE	2	FALSE	2	FALSE	2	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	Crusoe is looking  at a ship __ his telescope.	finished  not	not finish	has not finished	will not  finish	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Anyone who __ his work cannot go.	had	have	have had	will have	0	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	Our flat is very small. We wish we __ another  bedroom.	tissue	good	business	teeth	0	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	The  whole story is made up. It's nothing but a __ of lies.	still	yet	quite	then	1	3	TRUE	3	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Have  you finished your homework __?	so old as	as old as	older as	old  than	1	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	The train will  arrive __ Hualampong __ 8.30 p.m.	on....on	at.... at	in.....in	zero....in	1	1	FALSE	2	FALSE	2	FALSE	2	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	Tim is __ I am.	That	That which	Whatever	Which	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"__ I say, please treat it in confidence."	exciting	excited	excitingly	excitedly	1	1	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	She got  so __ while watching the game that she began shouting.	be	can	are	is	3	3	TRUE	3	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	__ either of the sisters coming to the party?	Your  warn	Your warning	You warn	You warning	1	3	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	There's __ milk in the fridge.	any	some	a	a lot	1	2	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Kate and Jenny have a  brother. __ Bill.	Their name is	His name	Her name is	His name is	3	1	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ was happy.	All the people	Everybody	All	Whole of the  people	1	2	TRUE	2	TRUE	1	FALSE	1	TRUE	FALSE	FALSE	TRUE	TRUE					
Level_A	He took a note __ of his pocket.	off	out	-	in	1	2	TRUE	2	TRUE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	He's the man __.	I spoke to  him	I spoke to	which I spoke to him	who I  spoke	1	1	TRUE	3	TRUE	3	FALSE	1	FALSE	TRUE	FALSE	FALSE	TRUE					
Level_A	Is the Eiffel Tower taller __ Big Ben?	then	than	as	of	1	3	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ Mr Brown's friends ever  been here?	have	has	do	does	0	0	TRUE	1	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE					
Level_A	A train is  __ a bus.	more quickly	quickly	quicker than	more  quick	2	1	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	John can fly __ aeroplane.	an	some	a	those	0	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	He has been studying in the  library every night __ the last three months.	since	until	before	for	3	3	TRUE	3	FALSE	3	FALSE	3	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	"- Jane  said that you had read the book three times. - Yes, I found it very __ ."	amusingly	amuse	amusing	amused	2	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	English is spoken all __ the world.	over	in	above	on	0	1	TRUE	1	FALSE	1	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	Alan Clarke was an  interesting man but sometimes he was a bit economical with the __.	cock	truth	business	teeth	1	2	TRUE	2	FALSE	1	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE					
Level_A	__ the moon last night?	Have you seen	Did you  see	Do you see	Did you saw	1	0	TRUE	2	FALSE	2	FALSE	1	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	Is Hun Hin __  away from Bangkok than Pet Buri?	further	father	farther	farthest	2	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"If you could take a trip to the moon,  __?"	what will you do	what would you do	what are you  going to do	what can you do	1	0	TRUE	3	TRUE	1	FALSE	1	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	She finally  decided __ her children alone in the house.	not  leaving	do not leave	not leave	not to leave	3	2	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"He seldom goes to the market, __?"	doesn't  he	does he	is he	isn't he	1	2	TRUE	2	FALSE	1	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE					
Level_A	"You have tea  for breakfast, __ you?"	haven't	don't	won't	have	1	3	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	- __ shall I do? - You ought to consult  your parents.	What	How	Why	Whom	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	It's __.	thirty past  twelve	half past twelve	thirty minutes for one	half  one	1	3	TRUE	3	FALSE	3	FALSE	3	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	- __ that radio? - Thirty pounds.	What you want  for	How much is it	How much costs	What's the price  of	3	3	TRUE	2	FALSE	2	FALSE	2	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	Janet is __.	an old friend of  mine	an old my friend	a my old friend	an old friend of  me	0	2	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	- I think Real Madrid is a great team. - __.	And I so	So do  I	The same for me	So am I	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	We arrived back __  London last week.	-	at	to	in	3	0	TRUE	0	FALSE	0	FALSE	0	TRUE	FALSE	FALSE	FALSE	FALSE					
Level_A	- I never  drink coffee. - __.	Nor I don't	Me too	I don't too	Neither do I	3	1	TRUE	2	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I  was in Rome __ two weeks.	for	during	since	while	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	Where were  you __ the weekend?	in	at	-	by	1	2	TRUE	2	FALSE	2	FALSE	2	TRUE	FALSE	FALSE	FALSE	FALSE					
Level_A	"I must go to  bed early, because I __ very sleepy."	is	are	am	am not	2	0	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	He is __ school.	on  the	at	on	to	1	3	TRUE	3	TRUE	3	FALSE	1	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	It's seven __  nine.	to	minutes to	for	of	1	0	TRUE	3	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Henderson __ going to work.	likes  not	don't like	doesn't like	not like	2	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ early in the morning?	Does he get up	Gets he up	Do he get  up	Get he up	0	3	TRUE	3	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	You don't have to do this test. = __	You can choose  not to do this test.	You mustn't do it.	You can't do  this test.	You have no desire to do it.	0	2	TRUE	2	TRUE	2	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Can  'Brain Box' play __ piano?	a	an	the	not	2	2	TRUE	0	FALSE	0	FALSE	0	TRUE	TRUE	FALSE	FALSE	FALSE					
Level_A	She told me I would have an accident if I __ more care.	am not  taking	haven't taken	won't take	didn't take	3	1	TRUE	3	FALSE	3	FALSE	3	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	"""__ 'Good morning' to your new teacher, please."""	Say	Tell	Speak	Talk	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	One of the girls  __ in that company died.	whose work	whom  worked	worked	who worked	3	2	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I __ Tom for a  long time.	know	knew	have known	had  known	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"This is the second time that you have been here, __?"	is  it	haven't you	don't you	isn't it	3	0	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ that!	Do not	Don't  do	Not to do	Does not	1	0	TRUE	0	TRUE	3	TRUE	0	TRUE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ my friend Isabel.	I present  you	"You'll let,"	This is	I introduce	2	2	FALSE	2	FALSE	2	FALSE	2	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	Two gunmen  entered __ the bank.	to	-	in	into	1	1	TRUE	1	FALSE	1	FALSE	1	TRUE	TRUE	TRUE	TRUE	TRUE					
Level_A	__  you see him tomorrow?	did	do	have	will	3	2	TRUE	1	FALSE	1	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Jack  __ to Paris twice this year.	be	has been	had been	is	1	3	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Either  teacher knows the answer. = __	No teachers know the  answer.	Both teachers know the answer.	All the teachers know the  answer.	Any teacher can answer.	1	3	TRUE	1	FALSE	3	FALSE	3	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	They bought a ticket for the  train at the __ station.	bus	railway	police	lorry	1	2	TRUE	2	TRUE	2	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"The more  he tried to help her, __ she seemed to appreciate it."	less	lesser	the less	the lesser	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	- How will you be able  to get to Rome in time for the meeting? - I'll fly __ will only take 50  minutes.	and such	that	and therefore	which	3	1	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	When he __ his cup he broke it.	was  dropping	dropped	drop	had dropped	1	1	TRUE	1	FALSE	1	FALSE	1	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	The girl you  __ yesterday is waiting for you in the drawing room.	told  me	told me about	told about	told me about  her	1	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Please help yourself __ whatever you like.	on	in	over	to	3	3	TRUE	3	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	"- Mark wasn't there  last night. - No, __ ."	I wasn't either	either was  I	I wasn't too	neither I was	0	2	TRUE	3	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"As it had not rain  for several months, there was a __ of water."	waste	shortage	drop	loss	1	3	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	It was a fine day  for a picnic __ rather cold.	if	though	so	therefore	1	0	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I'd be careful in my dealings with her. I'm sure she's  up to no __.	pretences	good	eel	egg	1	1	TRUE	1	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	Michael  is the __ member of the team.	younger	more young	youngest	most young	2	0	TRUE	0	FALSE	2	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE					
Level_A	The man felt __ again after a sound sleep.	strongly	strong	strength	strengthly	1	1	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	He  swam __ the river yesterday.	cross	crossed	across	crossing	2	2	TRUE	2	FALSE	2	FALSE	0	FALSE	TRUE	TRUE	TRUE	FALSE					
Level_A	The boat __ in the river last night.	sinks	sank	drowns	drowned	1	1	TRUE	1	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	Betty __ play tennis.	doesn't able	doesn't  can	can't	can't to	2	2	TRUE	2	FALSE	2	FALSE	2	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	They never do __  homework on time.	there	they're	their	they	2	3	TRUE	2	FALSE	2	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	Tell Chris  __ outside.	not go	for not going	not going	not to  go	3	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	- I don't like salmon. - __!	Neither do I	So do  I	So I do	So I don't	0	1	TRUE	2	FALSE	2	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	"Which sister is  __, Kate or Jenny?"	more taller	the more taller	the most  tall	taller	3	3	TRUE	3	FALSE	3	FALSE	3	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	It is the most beautiful building __ the  world.	in	of	from	on	0	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	I'm talking  to you. Please listen to __.	me	I	him	mine	0	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	I will  __ find this address for you in the afternoon.	try to	to  try	have tried	tried	0	3	TRUE	0	FALSE	3	FALSE	3	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	I remember __ him in  London.	of meeting	to meet	to meeting	meeting	3	3	TRUE	3	FALSE	3	FALSE	3	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	But I  saw him in Frankfurt __.	3 years ago	for 3  years	before 3 years	since 3 years	0	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	Are __ your  glasses?	the	this	those	that	2	0	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__  her motorbike to school every morning?	Is Lisa  riding	Do Lisa riding	Are Lisa ride	Does Lida  ride	3	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	John gradually became __ in the discussion.	absorb	absorbed	to absorb	absorbing	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	There is water below the earth's surface __ everywhere.	most	most of	almost	in	2	3	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Students  should answer seven of the __ ten questions.	below	following	under	added	1	2	TRUE	1	FALSE	1	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	The assembly hall  is almost full. There are __ seats left.	only a  little	only few	only a few	only little	2	3	TRUE	2	FALSE	1	FALSE	1	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	The book describes adventures that happened __.	at a long  time	a long time ago	in the very old	an old time  ago	1	2	TRUE	0	FALSE	0	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"He pointed to Number 6 and said, ""That's the house she lives  __. ""."	there	where	in	in it	2	3	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	It is  dark in here. Please turn __ the light.	on	out	over	off	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	"- They don't have  much in their apartment yet. - __ they are planning to live here only  until Bob gets his degree, they don't want to buy much furniture."	Even	Since	Otherwise	However	1	1	TRUE	1	FALSE	1	FALSE	0	FALSE	TRUE	TRUE	TRUE	FALSE					
Level_A	There isn't __ bread in the house.	some	of	any	nothing	2	1	TRUE	1	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	__ many students in  your class?	Have there	Is it	Are they	Are there	3	1	TRUE	1	FALSE	3	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE					
Level_A	Are  the best schools __ of England?	in south	at the  south	at south	in the south	3	0	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	They never do __  homework on time.	there	they're	they	their	3	2	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	Who is  that old man __ the big nose?	of	with	near	from	1	0	TRUE	0	FALSE	3	FALSE	3	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Chinese people __ a lot  of rice.	are eating	eating	eat	are eat	2	1	TRUE	2	FALSE	1	FALSE	1	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	__  far is it to the station?	who	why	whose	how	3	0	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	Do you know  __?	their address	there address	theirs  address	the address from them	0	0	TRUE	1	FALSE	1	FALSE	0	FALSE	TRUE	FALSE	FALSE	TRUE					
Level_A	"I spoke slowly, but he __  understand me."	canned not	didn't can	didn't could	could  not	3	3	TRUE	3	TRUE	3	FALSE	3	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	Sometimes advertising signs __ down during a storm and  people are injured by them.	blow	are blown	blew	were blown	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	He bought __.	leather  belt	a leather belt	leathered belt	a leathered  belt	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ does it take to get to the river from here?	How  far	How long	How much	How many	1	3	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	-  Sandra is a miserable person. - Of course she is. She's jealous __  everyone.	about	with	to	of	3	3	TRUE	3	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	"He  __ to the last meeting, but he didn't."	must  go	should have gone	would go	had gone	1	2	TRUE	2	TRUE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"When  he failed __ us, we left without him."	to  meet	not to meet	to be met	not to be met	0	0	TRUE	0	TRUE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	"Peter has been trying for an hour, but his car still __ start."	won't	wouldn't	didn't	hasn't	0	3	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	Do you  believe that ghosts __?	exist	are existed	are  existing	are being existed	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	Mrs Lewis then stood up and said a  few words __ to the visitors.	to  welcome	of welcome	of welcomes	for welcoming	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Soldiers must have __ to face danger.	courageous  enough	enough courage	such enough courage	so courageous  enough	1	1	TRUE	1	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	Try again. Don't give __ hope.	out	up	on	off	1	2	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	What __ got in that bag?	you	do  you	you have	have you	3	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Is Elizabeth __?	yours old  friend	an old your friend	an old friend from you	an old friend of  yours	3	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	We travelled from Hadley __ Burton without stopping.	after	to	until	for	1	1	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	My house is opposite  __ the park.	from	of	-	to	2	2	TRUE	2	FALSE	2	FALSE	2	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	"- Is John in?  - No, he __."	still works	works yet	is still at  work	is yet at work	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ are your glasses?	when	whose	how	where	3	0	TRUE	3	FALSE	2	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	This is __ when I was  young.	the my photograph	mine photograph	a photograph of  me	my photographs	2	3	TRUE	3	FALSE	3	FALSE	3	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	The committee held a __ last week.	meeting	gathering	session	sitting	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	If you see Tom  __ you mind __ him to get in touch with me?	will... reminding	will...to remind	would...reminding	would...to  remind	2	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	- John found it difficult to adjust to Libya. - For one  thing __ is a difficult language to learn.	Arabic	the Arabic	the language Arabic	Arabics  language	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	She chose cushions of a colour which would __ her  carpet.	equal	agree	help	match	3	2	FALSE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	There  __ some good news about our school lately.	is	were	has been	have been	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I  __ in the cafe having a drink when the police arrived.	sat	was sat	was sitting	have sat	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	One  third of the oranges __ spoilt.	is	are	has been	have been	1	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"If  he doesn't __ his ways, he'll end up in trouble."	mend	repair	correct	restore	0	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	"If  you want a good flat in London, you have to pay through the __ for it."	mouth	ear	nose	teeth	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Jim always gets  very annoyed if he can't get his own __.	wish	way	device	object	1	1	TRUE	1	FALSE	1	FALSE	0	FALSE	TRUE	TRUE	TRUE	FALSE					
Level_A	-  __ do you visit your hometown? - Once a year.	How  long	How far	How often	How	2	3	TRUE	3	FALSE	3	FALSE	3	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	He speaks  __ good English that is pleasure to talk with him.	so	such	such a	very	1	0	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I have  promise to stop __ but I don't believe so much.	smoking	smoke	smokes	to smoke	0	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	Is the tall man __ husband?	your  sisters'	your sister's	your sister	your sister his	1	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	This is a photo __ my dog.	about	from	by	of	3	3	TRUE	3	TRUE	3	FALSE	0	FALSE	TRUE	TRUE	TRUE	FALSE					
Level_A	Have __  had something to eat?	them all	their all	all they	they  all	3	2	TRUE	2	TRUE	3	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE					
Level_A	Please go and __ a bath.	wash	make	have	do	2	2	TRUE	2	TRUE	2	FALSE	0	FALSE	TRUE	TRUE	TRUE	FALSE					
Level_A	The boys left __ school  before lunch.	in the	-	out of	at	1	1	TRUE	1	FALSE	1	FALSE	1	TRUE	TRUE	TRUE	TRUE	TRUE					
Level_A	There are  three men __ waiting outside.	who	they	which	-	3	3	TRUE	3	TRUE	3	FALSE	3	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	"Do you know these people? No, I  don't know __."	they	their	them	their's	2	0	TRUE	1	TRUE	1	FALSE	2	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	The  girls are __ the discotheque.	by	on	to	at	3	2	FALSE	2	FALSE	1	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ you ride a motorbike?	Have	Has	Can	How	2	0	FALSE	3	FALSE	2	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE					
Level_A	Just a moment. I'm  putting you __.	up	under	through	in	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	He will  not be __ to vote in this year's election.	old  enough	as old enough	enough old	enough old as	0	0	TRUE	0	FALSE	2	FALSE	2	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	It is not very easy to study a foreign language all by __.	oneself	itself	himself	herself	0	2	TRUE	1	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	You  can __ my surprise when I heard the news.	suppose	think	see	imagine	3	1	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"He __ book  the tickets, but he had no time to call at the cinema."	would	might	could	was going to	3	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	A taxi  collided with his car ten minutes ago but the police __.	has not come  yet	have not come yet	did not come yet	don't come	1	3	TRUE	3	FALSE	3	FALSE	3	FALSE	FALSE	FALSE	FALSE	FALSE					
